"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201802","경강선","초월","1","0","590","111","2692","706","7665","2433","8353","3370","5607","1362","3561","1222","3672","1273","3636","1444","3242","1791","2746","2219","2401","2618","2860","3436","3292","3882","3894","6398","1962","6294","1211","5784","919","4102","477","4338","204","3189","2","3","0","0","0","0","0","0","20180303"
"201802","경강선","곤지암","5","0","540","118","1308","803","4559","3390","4466","5066","3962","2074","3170","1913","3602","1821","3232","2232","3356","2251","3000","2472","2796","2736","3018","3139","4541","3499","5399","4377","2427","4890","1445","2934","1008","3337","526","2429","223","1946","0","3","0","0","0","0","0","0","20180303"
"201802","경강선","신둔도예촌","2","0","411","34","1108","223","2869","978","2717","2208","2057","1028","1847","973","1491","813","1649","1038","1420","915","1227","964","1249","1239","1625","1482","2649","1854","2057","2064","1024","2399","661","1568","637","1884","321","1436","86","1212","0","1","0","0","0","0","0","0","20180303"
"201802","경부선","남영","34","2","2177","870","4030","5407","10855","19035","16411","49639","10792","29058","9704","12807","11206","10603","12214","11459","13676","12905","13575","11690","14153","12497","16603","12590","21887","14885","41566","21259","20952","17617","14122","11126","13197","10040","10884","9736","6050","6653","353","1390","0","0","0","0","0","0","20180303"
"201802","경부선","용산","414","23","4861","4982","5046","27225","18375","68336","34043","132768","43104","98263","38473","75311","45333","71731","53097","73062","63280","75590","57101","76029","90237","80024","86297","79455","106056","76477","145130","81758","107744","60101","97843","43595","81274","30170","65538","18922","29942","7246","1901","2594","11","5","0","1","0","0","20180303"
"201802","경부선","노량진","152","7","4657","1832","7244","9397","18410","17774","28068","28220","16457","20096","13909","13615","15549","15171","18684","18396","24307","20696","20979","17342","21201","18310","21915","19111","25872","24188","31512","37489","19985","28389","19841","16645","24554","15029","29870","13253","11713","9291","544","2263","0","0","0","0","0","0","20180303"
"201802","경부선","대방","305","3","4584","2444","9566","9422","26953","31201","38026","51982","21809","27380","17400","15292","17139","13239","19858","15030","22046","17609","20702","16087","21057","16743","21728","18139","29740","22793","45887","33384","22999","27777","16310","19289","14853","18166","12195","16703","3944","11492","171","2644","0","0","0","0","0","0","20180303"
"201802","경부선","영등포","2242","22","15787","5766","16861","19772","32944","52724","54607","120425","38635","92834","38336","68393","43817","82155","56048","95256","63819","105601","73831","98505","88454","94106","98712","93622","116576","99951","159475","131811","114289","101217","117763","49834","93188","38390","77507","31786","36689","18622","1528","5140","0","2","0","0","0","0","20180303"
"201802","경부선","신도림","322","0","1305","398","2435","1771","8078","5370","10817","12852","5623","5587","3732","3688","3448","3635","4136","4032","4421","4475","4155","3904","4310","4576","4604","4869","6346","6122","10986","9573","5553","7936","4018","4415","4251","4118","2927","3620","1356","2689","47","1415","0","1","0","0","0","0","20180303"
"201802","경부선","신길","453","4","9634","1391","10169","4134","22475","11086","30564","27307","18743","9682","12645","6583","11479","6641","14543","7382","12744","8559","11074","8595","10986","9686","12252","11126","15686","14859","28087","19811","13088","17360","8293","12192","8107","12797","5726","11887","2474","8000","188","2119","1","12","0","0","0","0","20180303"
"201802","경부선","구로","6558","32","18403","3873","17146","11138","34271","27399","36199","81763","25697","44958","22563","26565","22987","25033","25241","23887","27521","25391","26671","24882","27956","26749","30803","28952","42150","35682","70219","43354","36992","37073","29844","23295","20762","22592","15333","21791","7520","15547","252","15020","1","152","0","0","0","0","20180303"
"201802","경부선","가산디지털단지","970","5","5600","1183","6920","8968","12549","36236","11903","137050","10363","61772","9881","19443","10202","16443","11845","16584","13902","18074","14419","16905","15545","16993","18223","18761","35206","21244","93574","23598","46082","21080","27502","12326","23990","11949","16370","10928","8384","6599","258","1093","0","19","0","0","0","0","20180303"
"201802","경부선","금천구청","441","0","7715","1138","15684","6938","38023","12230","35426","25950","20529","10008","16214","8496","15606","8916","16219","10993","15701","12359","13744","13881","13391","15113","14611","18018","17337","19959","23823","31345","11801","30595","7743","17875","6953","16650","4760","14302","1831","10026","72","986","0","8","0","0","0","0","20180303"
"201802","경부선","석수","213","1","6187","2271","13884","6002","38748","11367","37511","17170","21059","11508","14797","9762","13967","7628","14026","8030","13791","9360","12716","9500","13287","10982","14134","13870","18322","17136","21639","28271","12979","28338","8218","17577","7014","18314","4942","15125","2052","10808","66","1193","0","2","0","0","0","0","20180303"
"201802","경부선","관악","103","1","5327","1334","11207","3796","31073","5017","29620","9324","14967","9863","10659","10476","10005","7888","12058","7362","11933","7763","10686","8151","9891","9383","11153","11222","11996","13264","11239","23780","8021","22318","5041","14718","4774","13980","3245","11761","1363","9300","75","1237","0","0","0","0","0","0","20180303"
"201802","경부선","안양","95","6","12084","2121","26894","9021","72716","14477","66558","25656","37839","31578","30100","26262","30282","29049","33930","30508","36646","36987","33920","36316","36331","38396","38771","40221","42518","48327","39840","79960","29340","72488","30226","39813","27125","38475","25513","31958","13368","22555","548","3586","0","0","0","0","0","0","20180303"
"201802","경부선","명학","45","1","5705","1411","9257","5970","23480","18547","23294","54119","12464","14387","9492","8879","9390","7553","10758","8118","10753","9388","10382","8718","10143","8429","11656","10217","20015","12183","36310","18708","13034","17911","12366","11941","9539","10619","5431","9918","2345","7801","114","1147","0","0","0","0","0","0","20180303"
"201802","경부선","금정","159","3","18000","4328","31277","16070","77419","35068","79165","75474","48173","27655","35859","20152","33273","20429","35662","23313","34090","25014","30253","28411","30206","31765","32388","38426","44608","48422","65259","75698","34633","70682","27440","47005","25790","44796","19478","41313","9698","30929","1097","11536","5","692","0","0","0","0","20180303"
"201802","경부선","군포","19","0","4086","1818","7209","6022","16640","22888","15786","43008","9767","7704","8039","5113","7683","4834","8626","5251","7860","5466","7081","5944","7153","6942","8660","8102","17762","10206","27796","13543","12503","13415","10573","8343","8521","7250","3946","5928","1477","3992","144","881","0","0","0","0","0","0","20180303"
"201802","경부선","의왕","9","1","5474","1696","10303","5934","23100","22449","24905","22224","13508","8207","10887","5979","10277","6090","11108","6520","10795","7366","9874","8066","9748","9797","11595","11647","19615","14171","23668","19995","11960","20431","8786","13172","7199","13814","4603","10863","2041","8158","147","2007","0","0","0","0","0","0","20180303"
"201802","경부선","성균관대","37","1","6106","1813","21406","5163","58488","9336","49602","19122","24345","15210","19966","13069","19476","11809","20109","12458","20176","15037","17743","16236","17988","17518","20081","22140","24093","28096","24319","44300","15542","45762","11608","31168","11302","29281","9950","25451","5016","17294","256","4358","0","1","0","0","0","0","20180303"
"201802","경부선","화서","171","2","5889","899","14662","3099","35093","4850","27180","9499","14392","6066","11879","6076","10701","6425","11013","6859","10205","8318","9078","8567","8596","9522","9103","12207","10425","14974","10561","25435","6449","26180","4978","16968","4224","14505","3386","12673","1264","8913","92","2696","0","1","0","0","0","0","20180303"
"201802","경부선","수원","1024","36","17196","4762","33681","25849","65462","43920","66186","65273","48158","61037","49143","59033","54355","71195","57656","80824","61327","84976","63257","84687","72485","82514","86350","93577","94067","95558","100194","118563","86991","114104","87716","66562","71802","51931","62627","43498","27410","28023","1143","9369","1","5","0","0","0","0","20180303"
"201802","경부선","독산","538","3","5625","2004","14069","10188","36435","33785","33783","95890","19695","37730","16411","16745","16827","12723","19147","13043","18755","14812","17292","15911","19127","16221","21417","18702","38859","22357","67492","30191","34223","36284","18724","21369","15833","19455","9884","17617","3647","11702","136","943","1","6","0","0","0","0","20180303"
"201802","경부선","세류","193","2","2592","579","7064","2365","14498","4872","9805","4169","6342","3775","5929","3526","6168","3674","5419","3722","5123","3793","4510","4070","4640","5451","5400","5795","6833","7289","6509","10697","4601","10845","3679","7422","2890","6525","1909","5900","657","3682","10","1448","0","0","0","0","0","0","20180303"
"201802","경부선","병점","1776","10","5674","3067","19026","8128","40225","19382","30869","21831","22586","14150","20504","11745","21515","12914","22076","13829","21744","15425","19753","17288","20598","18659","22516","21968","27891","27087","32815","36674","19039","39210","13074","29478","11340","26172","8655","24778","2921","15944","53","9048","0","31","0","0","0","0","20180303"
"201802","경부선","세마","117","1","1174","417","4244","1000","7106","3361","6750","4474","5416","1806","4114","1759","4226","1747","4325","2220","4310","2499","3407","2636","3497","3311","4374","4106","4781","4812","5356","6893","2664","5587","1756","5928","1894","4690","943","3591","436","3022","25","193","0","0","0","0","0","0","20180303"
"201802","경부선","오산대","19","0","1290","617","3065","1588","6406","3430","5664","4248","4303","2279","4017","1814","3736","2377","3686","3083","3852","3352","3426","3137","3916","3520","4887","4187","5254","4759","6425","6708","3176","5058","2177","5261","2102","3903","1330","3161","529","2686","27","205","0","1","0","0","0","0","20180303"
"201802","경부선","오산","85","5","3531","1008","8260","7320","17964","16647","17216","18850","15465","10513","16397","10131","17072","10608","17442","12036","16931","13244","15799","12987","16656","15229","17825","17742","23400","19763","26958","22635","14348","22396","12812","17592","10437","16133","6264","13567","2919","7786","166","747","1","5","0","0","0","0","20180303"
"201802","경부선","진위","4","0","454","161","1139","1357","3031","4860","2549","6770","2219","1371","2040","951","1997","1097","2051","986","2195","1333","1866","1236","2156","1620","2124","1908","4815","2268","7112","2411","2946","2066","1789","2110","1178","1902","510","1499","304","881","14","67","0","0","0","0","0","0","20180303"
"201802","경부선","송탄","9","0","3096","489","6758","2232","10592","4831","10614","6669","9442","4585","8197","3540","9007","4307","9018","4949","8632","6201","7802","6249","7816","7719","8463","9019","8826","11297","9470","12842","5557","11656","4244","11262","3485","9313","2141","6690","1145","7202","39","984","0","2","0","0","0","0","20180303"
"201802","경부선","서정리","2","0","2234","704","5563","3366","8239","8510","9881","7747","6769","4203","8792","4434","7165","5012","8111","5131","8077","6505","7256","5751","7379","7041","7222","8309","10448","7785","10582","11058","5738","9862","4740","9574","3707","7524","1700","6833","934","4663","28","1170","0","1","0","0","0","0","20180303"
