"type","date","hour","no2_mean","no2_sd"
"Road",2018-03-24,23,44.5,9.19238815542512
"Road",2018-03-25,0,44,4.24264068711928
"Road",2018-03-25,1,40,0
"Road",2018-03-25,2,37.5,4.94974746830583
"Road",2018-03-25,3,30.5,6.36396103067893
"Road",2018-03-25,4,29.5,2.12132034355964
"Road",2018-03-25,5,29.5,2.12132034355964
"Road",2018-03-25,6,27,1.4142135623731
"Road",2018-03-25,7,32.5,7.77817459305202
"Road",2018-03-25,8,39,7.07106781186548
"Road",2018-03-25,9,43,1.4142135623731
"Road",2018-03-25,10,52,2.82842712474619
"Road",2018-03-25,11,53,7.07106781186548
"Road",2018-03-25,12,48,1.4142135623731
"Road",2018-03-25,13,47.5,3.53553390593274
"Road",2018-03-25,14,49,2.82842712474619
"Road",2018-03-25,15,48.5,4.94974746830583
"Road",2018-03-25,16,41.5,7.77817459305202
"Road",2018-03-25,17,44,2.82842712474619
"Road",2018-03-25,18,40,5.65685424949238
"Road",2018-03-25,19,43.5,6.36396103067893
"Road",2018-03-25,20,56.5,2.12132034355964
"Road",2018-03-25,21,74,1.4142135623731
"Road",2018-03-25,22,79,9.89949493661167
"Road",2018-03-25,23,85.5,2.12132034355964
"Road",2018-03-26,0,84,4.24264068711928
"Road",2018-03-26,1,77.5,3.53553390593274
"Road",2018-03-26,2,73,2.82842712474619
"Road",2018-03-26,3,64,1.4142135623731
"Road",2018-03-26,4,54,1.4142135623731
"Road",2018-03-26,5,49.5,4.94974746830583
"Road",2018-03-26,6,47,5.65685424949238
"Road",2018-03-26,7,58,2.82842712474619
"Road",2018-03-26,8,75.5,9.19238815542512
"Road",2018-03-26,9,76.5,3.53553390593274
"Road",2018-03-26,10,80.5,3.53553390593274
"Road",2018-03-26,11,83,4.24264068711928
"Road",2018-03-26,12,75,7.07106781186548
"Road",2018-03-26,13,70,9.89949493661167
"Road",2018-03-26,14,73.5,20.5060966544099
"Road",2018-03-26,15,61.5,6.36396103067893
"Road",2018-03-26,16,46,5.65685424949238
"Road",2018-03-26,17,48.5,4.94974746830583
"Road",2018-03-26,18,55,2.82842712474619
"Road",2018-03-26,19,65.5,4.94974746830583
"Road",2018-03-26,20,61.5,0.707106781186548
"Road",2018-03-26,21,75.5,12.0208152801713
"Road",2018-03-26,22,76,11.3137084989848
"Road",2018-03-26,23,84.5,9.19238815542512
"Road",2018-03-27,0,83.5,6.36396103067893
"Road",2018-03-27,1,79,8.48528137423857
"Road",2018-03-27,2,63,5.65685424949238
"Road",2018-03-27,3,49.5,7.77817459305202
"Road",2018-03-27,4,57,19.7989898732233
"Road",2018-03-27,5,47,15.556349186104
"Road",2018-03-27,6,66.5,13.4350288425444
"Road",2018-03-27,7,74,7.07106781186548
"Road",2018-03-27,8,78,4.24264068711928
"Road",2018-03-27,9,77.5,3.53553390593274
"Road",2018-03-27,10,81,1.4142135623731
"Road",2018-03-27,11,80.5,4.94974746830583
"Road",2018-03-27,12,70,1.4142135623731
"Road",2018-03-27,13,60,15.556349186104
"Road",2018-03-27,14,60,15.556349186104
"Road",2018-03-27,15,60,15.556349186104
"Road",2018-03-27,16,47,7.07106781186548
"Road",2018-03-27,17,42,7.07106781186548
"Road",2018-03-27,18,46.5,4.94974746830583
"Road",2018-03-27,19,51,5.65685424949238
"Road",2018-03-27,20,53,2.82842712474619
"Road",2018-03-27,21,58.5,6.36396103067893
"Road",2018-03-27,22,57,9.89949493661167
"Road",2018-03-27,23,41,4.24264068711928
"Road",2018-03-28,0,42,7.07106781186548
"Road",2018-03-28,1,49,5.65685424949238
"Road",2018-03-28,2,38.5,3.53553390593274
"Road",2018-03-28,3,26,4.24264068711928
"Road",2018-03-28,4,31,4.24264068711928
"Road",2018-03-28,5,31,9.89949493661167
"Road",2018-03-28,6,51.5,16.2634559672906
"Road",2018-03-28,7,59.5,12.0208152801713
"Road",2018-03-28,8,69.5,2.12132034355964
"Road",2018-03-28,9,66,2.82842712474619
"Road",2018-03-28,10,56,1.4142135623731
"Road",2018-03-28,11,44,5.65685424949238
"Road",2018-03-28,12,42,1.4142135623731
"Road",2018-03-28,13,33,2.82842712474619
"Road",2018-03-28,14,31.5,4.94974746830583
"Road",2018-03-28,15,33,2.82842712474619
"Road",2018-03-28,16,35.5,0.707106781186548
"Road",2018-03-28,17,31,1.4142135623731
"Road",2018-03-28,18,30,5.65685424949238
"Road",2018-03-28,19,38,2.82842712474619
"Road",2018-03-28,20,48.5,3.53553390593274
"Road",2018-03-28,21,53,4.24264068711928
"Road",2018-03-28,22,58,8.48528137423857
"Road",2018-03-28,23,63,5.65685424949238
"Road",2018-03-29,0,55.5,4.94974746830583
"Road",2018-03-29,1,35,4.24264068711928
"Road",2018-03-29,2,21.5,0.707106781186548
"Road",2018-03-29,3,29.5,2.12132034355964
"Road",2018-03-29,4,33,1.4142135623731
"Road",2018-03-29,5,35,1.4142135623731
"Road",2018-03-29,6,39,5.65685424949238
"Road",2018-03-29,7,42,1.4142135623731
"Road",2018-03-29,8,46,8.48528137423857
"Road",2018-03-29,9,46.5,2.12132034355964
"Road",2018-03-29,10,39,4.24264068711928
"Road",2018-03-29,11,55,0
"Road",2018-03-29,12,50,4.24264068711928
"Road",2018-03-29,13,44,0
"Road",2018-03-29,14,46,2.82842712474619
"Road",2018-03-29,15,40.5,0.707106781186548
"Road",2018-03-29,16,36,1.4142135623731
"Road",2018-03-29,17,37.5,7.77817459305202
"Road",2018-03-29,18,44.5,3.53553390593274
"Road",2018-03-29,19,45,1.4142135623731
"Road",2018-03-29,20,57.5,4.94974746830583
"Road",2018-03-29,21,41,2.82842712474619
"Road",2018-03-29,22,36.5,2.12132034355964
"Road",2018-03-29,23,56,2.82842712474619
"Road",2018-03-30,0,57.5,6.36396103067893
"Road",2018-03-30,1,53.5,3.53553390593274
"Road",2018-03-30,2,47.5,3.53553390593274
"Road",2018-03-30,3,43,4.24264068711928
"Road",2018-03-30,4,41,1.4142135623731
"Road",2018-03-30,5,43,4.24264068711928
"Road",2018-03-30,6,47,4.24264068711928
"Road",2018-03-30,7,49.5,2.12132034355964
"Road",2018-03-30,8,57,7.07106781186548
"Road",2018-03-30,9,52,8.48528137423857
"Road",2018-03-30,10,53,14.142135623731
"Road",2018-03-30,11,46.5,7.77817459305202
"Road",2018-03-30,12,40,8.48528137423857
"Road",2018-03-30,13,43,0
"Road",2018-03-30,14,40.5,0.707106781186548
"Road",2018-03-30,15,34,4.24264068711928
"Road",2018-03-30,16,44,8.48528137423857
"Road",2018-03-30,17,43,7.07106781186548
"Road",2018-03-30,18,48,7.07106781186548
"Road",2018-03-30,19,48,14.142135623731
"Road",2018-03-30,20,46.5,7.77817459305202
"Road",2018-03-30,21,43,8.48528137423857
"Road",2018-03-30,22,54,2.82842712474619
"Road",2018-03-30,23,63,1.4142135623731
"Road",2018-03-31,0,56,5.65685424949238
"Road",2018-03-31,1,53,5.65685424949238
"Road",2018-03-31,2,51,2.82842712474619
"Road",2018-03-31,3,35.5,0.707106781186548
"Road",2018-03-31,4,38,1.4142135623731
"Road",2018-03-31,5,31,2.82842712474619
"Road",2018-03-31,6,38,14.142135623731
"Road",2018-03-31,7,52,18.3847763108502
"Road",2018-03-31,8,54,11.3137084989848
"Road",2018-03-31,9,59.5,0.707106781186548
"Road",2018-03-31,10,61,4.24264068711928
"Road",2018-03-31,11,51,1.4142135623731
"Road",2018-03-31,12,48.5,2.12132034355964
"Road",2018-03-31,13,37.5,3.53553390593274
"Road",2018-03-31,14,32,9.89949493661167
"Road",2018-03-31,15,30.5,4.94974746830583
"Road",2018-03-31,16,33.5,7.77817459305202
"Road",2018-03-31,17,40.5,12.0208152801713
"Road",2018-03-31,18,37.5,12.0208152801713
"Road",2018-03-31,19,39,2.82842712474619
"Road",2018-03-31,20,43.5,7.77817459305202
"Road",2018-03-31,21,62,4.24264068711928
"Road",2018-03-31,22,58,1.4142135623731
"Road",2018-03-31,23,56.5,0.707106781186548
"Road",2018-04-01,0,48,8.48528137423857
"Road",2018-04-01,1,41.5,3.53553390593274
"Road",2018-04-01,2,35.5,0.707106781186548
"Road",2018-04-01,3,32.5,0.707106781186548
"Road",2018-04-01,4,34,2.82842712474619
"Road",2018-04-01,5,48.5,3.53553390593274
"Road",2018-04-01,6,54,0
"Road",2018-04-01,7,58.5,6.36396103067893
"Road",2018-04-01,8,72.5,10.6066017177982
